ID,augmentation,question_orig,question_augmented,correct_answer,model_output
4497,typo_insert,is stillborn cord around neck present?,['is stillborn cTord arouind neck priesent?'],no,no
4498,typo_insert,what does this image show?,['what does thius image 8show?'],rabies,brain
4499,typo_insert,"does this image show rabies, negri bodies?","['does tnhis image s)how rabFies, negri bodies?']",yes,yes
4500,typo_insert,"does section of spleen through hilum show rabies, negri bodies?","['does section of fspleen througvh hilum ashow r9abies, negri bodies?']",no,no
4501,typo_insert,what is present?,['wh_at is presFent?'],nervous,brain
4502,typo_insert,is nervous present?,['is neUrvous pMresent?'],yes,yes
4503,typo_insert,is the cytoplasm presence of abundant coarse black carbon pigment in the septal walls and around the bronchiole?,['is the cytopqlasm presencje of abgundant coarBse black carbon pigment in the rseptal walls and around the *bronchiole?'],no,no
4504,typo_insert,is hilar cell tumor present?,['is hilar cell tumo+r preslent?'],no,no
4505,typo_insert,what does this image show?,['what does this imag1e s6how?'],rabies,brain
4506,typo_insert,"does this image show rabies, negri bodies?","['does this image shoLw rabies, negr%i bod+ies?']",yes,yes
4507,typo_insert,"does supernumerary digits show rabies, negri bodies?","['doe&s supernu1merary digits show rabies, 1negri bodies?']",no,no
4508,typo_insert,what is present?,['whaOt is prfesent?'],nervous,nervous
4509,typo_insert,is nervous present?,['is xnervous 0present?'],yes,yes
4510,typo_insert,is newborn cord around neck present?,['is nXewborn cor(d ar4ound neck present?'],no,no
4511,typo_insert,what is present?,['wwhat is pYresent?'],brain,nervous
4512,typo_insert,is brain present?,['is br0ain preseFnt?'],yes,yes
4513,typo_insert,"is bone, skull present?","['is bon)e, sSkull present?']",no,no
4514,typo_insert,what shows granulation tissue and gliosis?,['Dwhat shows granuilation t+issue and gliosis?'],the surrounding zone gliosis,the periphery
4515,typo_insert,what is present?,['whWat is prHesent?'],neuronophagia,no
4516,typo_insert,is neuronophagia present?,['is neuro&nophagia prese8nt?'],yes,no
4517,typo_insert,is photo present?,['is pchoto p@resent?'],no,no
4518,typo_insert,what is present?,['jwhat is epresent?'],brain,nervous
4519,typo_insert,is brain present?,['is Xbrain pres&ent?'],yes,yes
4520,typo_insert,is mesothelioma present?,['is mesolthelioma )present?'],no,no
4521,typo_insert,what is present?,['whadt is presenlt?'],senile plaque,brain
4522,typo_insert,is senile plaque present?,['is senile plakque preseTnt?'],yes,yes
4523,typo_insert,is typical ivory vertebra present?,['is typical ivyory vYertebra present?'],no,no
4524,typo_insert,what does this image show?,['whaJt does this imgage show?'],neural tube defect,view of face and upper body
4525,typo_insert,what does the surrounding zone show?,['what fdoes the surXrounding bzone show?'],granulation tissue and gliosis,a zone of palisaded histiocytes with central nuclei
4526,typo_insert,does this image show neural tube defect?,['dpoes thiys image show kneural tube defect?'],yes,yes
4527,typo_insert,what does this image show?,['what doeus tLhis image show?'],brain,brain
4528,typo_insert,"does this image show brain, intraventricular hemorrhage?","['doets th&is wimage show brain, intraventricular hemorrhage?']",yes,no
4529,typo_insert,what is present?,['wehat is presesnt?'],nervous,nervous
4530,typo_insert,is nervous present?,['is nefrvous presen7t?'],yes,yes
4531,typo_insert,where is this?,['whetre is thiNs?'],oral,this
4532,typo_insert,what does this image show?,['what does thiAs image sVhow?'],papilloma,sperm
4533,typo_insert,does this image show papilloma?,['3does this image 0show papilloma?'],yes,yes
4534,typo_insert,what is present?,['Nwhat is presenIt?'],oral,chromoblastomycosis
4535,typo_insert,is oral present?,['is ora(l presVent?'],yes,no
4536,typo_insert,does the surrounding zone show granulation tissue and gliosis?,['does the surroundinIg zone sh+ow granulation tisPsue and gliosis?'],yes,yes
4537,typo_insert,where is this?,['whhere is kthis?'],oral,this
4538,typo_insert,what does this image show?,['what doZes this imakge show?'],radicular cyst,good photo of typical lesion
4539,typo_insert,does this image show radicular cyst?,['does thi%s image sIhow radicular cyMst?'],yes,yes
4540,typo_insert,what is present?,['whazt is presen1t?'],oral,female reproductive
4541,typo_insert,is oral present?,['is orapl rpresent?'],yes,no
4542,typo_insert,where is this?,['wher2e is tQhis?'],oral,oral
4543,typo_insert,what induced discoloration?,['Zwhat indbuced discoloration?'],tetracycline,amalgam
4544,typo_insert,what is tetracycline induced?,['Ywhat is tetracycline induc)ed?'],discoloration,yellow staining
4545,typo_insert,is tetracycline induced discoloration?,['is tetracyclJine i@nduced discoloration?'],yes,no
4546,typo_insert,what does this image show?,['what doeXs this image shoWw?'],tetracycline induced discoloration,pulpal necrosis
4547,typo_insert,does the cytoplasm show granulation tissue and gliosis?,['does the cytoplasm shoJw granuYlation tissue and Ygliosis?'],no,no
4548,typo_insert,does this image show tetracycline induced discoloration?,['doQes this imagFe show tetracycvline induced discoloration?'],yes,yes
4549,typo_insert,what is present?,['whaat is p2resent?'],oral,oral
4550,typo_insert,is oral present?,['is oqral pfresent?'],yes,no
4551,typo_insert,where is this?,['+where is tBhis?'],oral,oral
4552,typo_insert,does this image show turners tooth?,['does +this image show tyurners tCooth?'],yes,yes
4553,typo_insert,what is present?,['rwhat is presvent?'],oral,oral
4554,typo_insert,is oral present?,['is oxral pcresent?'],yes,no
4555,typo_insert,where is this?,['whexre is thdis?'],oral,breast
4556,typo_insert,what does this image show?,['w(hat does thi5s image show?'],adenomatoid odontogenic tumor,thyroid
4557,typo_insert,does this image show adenomatoid odontogenic tumor?,['does thsis aimage show aWdenomatoid odontogenic tumor?'],yes,yes
4558,typo_insert,are the parenchymal glands atrophic and replaced by fibrous tissue?,['are the parenchymal glandLs at%rophic and replaced by fibrohus Gtissue?'],yes,yes
4559,typo_insert,"what shows a cystic space containing cell debris, while the surrounding zone shows granulation tissue and gliosis?","['what ushows a c&ystic space containing cell d+ebris, Fwhile the surrounding z0one shows granulation tissue and gdliosis?']",necrosed area right side of field esurrounding gliosis,the cyst
4560,typo_insert,what is present?,['nwhat is pr%esent?'],oral,lymph node
4561,typo_insert,is oral present?,['is oracl pres_ent?'],yes,no
4562,typo_insert,where is this?,['whehre is tPhis?'],oral,here
4563,typo_insert,what is present?,['wha^t is preEsent?'],oral,larynx
4564,typo_insert,is oral present?,['is obral preseBnt?'],yes,no
4565,typo_insert,where is this?,['whSere is %this?'],oral,this
4566,typo_insert,what shows quite well?,['Kwhat shows quite wnell?'],opened larynx,this
4567,typo_insert,does opened larynx show quite well?,['doers opened lqarynx show quite w2ell?'],yes,no
4568,typo_insert,what does this image show?,['what does thiGs imagHe show?'],opened larynx shows quite well,close-up of palate
4569,typo_insert,does this image show opened larynx shows quite well?,['does th_is image show opened larynx shows qujite wel+l?'],yes,yes
4570,typo_insert,what does the necrosed area on right side of the field show?,['what dqoes the necArosed ariea on right side of the field sho3w?'],cystic space containing cell debris,a large number of multinucleated giant cells with vesicular cytoplasm and prominent nucleoli
4571,typo_insert,what is present?,['wh)at is preTsent?'],oral,larynx
4572,typo_insert,is oral present?,['is ormal prJesent?'],yes,no
4573,typo_insert,what is present?,['wChat is presenot?'],edema hypopharynx,oral
4574,typo_insert,is edema hypopharynx present?,['is ed8ema Ohypopharynx present?'],yes,no
4575,typo_insert,where is this?,['wheEre is tohis?'],oral,oral
4576,typo_insert,what does this image show?,['what does this imag2e shxow?'],shows lesion quite well in opened larynx,esophagus
4577,typo_insert,does this image show shows lesion quite well in opened larynx?,['does this image shtow shows lesiofn quGite well in Kopened larynx?'],yes,no
4578,typo_insert,what is present?,['whtat is Zpresent?'],oral,larynx
4579,typo_insert,is oral present?,['is orGal p6resent?'],yes,no
4580,typo_insert,what is present?,['whVat is preNsent?'],leukoplakia vocal cord,larynx
4581,typo_insert,"does the necrosed area on right side of the field show a cystic space containing cell debris, while the surrounding zone shows granulation tissue and gliosis?","['doeTs the necrosed area on rigzht Qside of the qfield show a cystic space containing fcell debris, whilde the surroun(ding zone shows granuUlation tissune and gliosis?']",yes,yes
4582,typo_insert,is leukoplakia vocal cord present?,['is +leukoplakia vocal cord prfesent?'],yes,no
4583,typo_insert,where is this?,['Zwhere is theis?'],oral,oral
4584,typo_insert,what standing case of myeloproliferative disorder with terminal acute transformation and bleeding disorder?,['whZat stNanding case of cmyeloproliferative disorder with tferminal acute transformation and bleleding disorder?'],blood clot,no
4585,typo_insert,what is blood clot standing?,['wGhat is blood clot stHanding?'],case of myeloproliferative disorder with terminal acute transformation and bleeding disorder,in pulmonary artery
4586,typo_insert,how is blood clot standing case of myeloproliferative disorder?,['how is blopod cloot standing case of myeloproliferative dis5order?'],terminal acute transformation and bleeding,quite good
4587,typo_insert,what is present?,['whalt is presen1t?'],larynx,larynx
4588,typo_insert,is larynx present?,['is laryn+x presyent?'],yes,yes
4589,typo_insert,where is this?,['wherxe is thhis?'],oral,oral
4590,typo_insert,what does this image show?,['(what does tlhis image show?'],view of hypopharyngeal tissue and unopened larynx nice example of severe edema,close-up of rather large lesion
4591,typo_insert,does this image show view of hypopharyngeal tissue and unopened larynx nice example of severe edema?,['does thuis Limage show vqiew of hypopharyngeal tgissue and unopened larynx nice example of severAe edVema?'],yes,no
4592,typo_insert,"does there show a cystic space containing cell debris, while the surrounding zone shows granulation tissue and gliosis?","['does ther&e sho#w a cystic space contaiRning cell debris, while the surrounding zonpe showQs granulation tiss+ue and gliosis?']",no,no
4593,typo_insert,what is present?,['wohat is upresent?'],oral,larynx
4594,typo_insert,is oral present?,['is oCral prbesent?'],yes,no
4595,typo_insert,where is this?,['lwhere is Wthis?'],oral,this
4596,typo_insert,what does this image show?,['what does this imnage Xshow?'],good but grotesque,good example of lesion
4597,typo_insert,does this image show good but grotesque?,['does thCis image show goo4d but gyrotesque?'],yes,yes
4598,typo_insert,what is present?,['whajt is pressent?'],lip,no
4599,typo_insert,is lip present?,['is lip prIesent?'],yes,yes
4600,typo_insert,what is present?,['whvat is pmresent?'],herpes labialis,face
4601,typo_insert,is herpes labialis present?,['is h9erpes labialis pres(ent?'],yes,yes
4602,typo_insert,where is this?,['whMere is thi@s?'],oral,larynx
4603,typo_insert,what shows a few mixed inflammatory cells?,['whaLt sho!ws a few mixed i7nflammatory cells?'],the periphery,dermal papillae
4604,typo_insert,what does this image show?,['what doe6s this image shgow?'],excellent granular lesion on true cord extending inferior,excellent example of this lesion
4605,typo_insert,does this image show excellent granular lesion on true cord extending inferior?,['does this nimage rshow excellent granular lesion on true cord eTxtending inferKior?'],yes,yes
4606,typo_insert,what is present?,['whoat is pr(esent?'],larynx,this
4607,typo_insert,is larynx present?,['is laryanx presYent?'],yes,no
4608,typo_insert,what is present?,['xwhat is prgesent?'],carcinoma,no
4609,typo_insert,is carcinoma present?,['is carcino&ma presenNt?'],yes,yes
4610,typo_insert,where is this?,['wxhere is tZhis?'],oral,this
4611,typo_insert,what does this image show?,['what doe*s this image sh3ow?'],severe necrotizing lesion in mucosa good example also a in file 33 year old female with adenoid cystic carcinoma of trachea a19-88,esophagus
4612,typo_insert,how does this image show severe necrotizing lesion in mucosa good example also a in file 33 year old female?,['how d!oes th(is dimage show sevrere necrotizing lesion in muco@sa good example a1lso a in 8file 33 year old female?'],with adenoid cystic carcinoma of trachea a19-88,with no
4613,typo_insert,what is present?,['wha$t is presenGt?'],larynx,larynx
4614,typo_insert,what does the periphery show?,['w7hat does the peripheJry show?'],a few mixed inflammatory cells,a dense inflammatory infiltrate
4615,typo_insert,is larynx present?,['is lakrynx paresent?'],yes,yes
4616,typo_insert,is the superior vena cava present?,['is the sup8erior vena 0cava pRresent?'],no,no
4617,typo_insert,what is present?,['wha7t is presrent?'],herpes simplex,esophagus
4618,typo_insert,is herpes simplex present?,['is hegrpes snimplex present?'],yes,no
4619,typo_insert,is extremities present?,['is Zextremities presenMt?'],no,no
4620,typo_insert,where is this?,['whzere is thois?'],oral,this
4621,typo_insert,what does this image show?,['whatt does tbhis image show?'],aspirated mucus excellent,opened uterus and cervix with large cervical myoma protruding into vagina
