"ID","model_dir","question","correct_answer","model_output"
"8781","checkpoint-18000","does stillborn macerated show polyarteritis nodosa?","no","no"
"8782","checkpoint-18000","does this image show atrophic lobules and normal connective tissue?","yes","yes"
"8783","checkpoint-18000","is the placenta characterized by nuclear and cellular pleomorphism and loss of normal maturation?","no","no"
"8784","checkpoint-18000","is joints present?","yes","yes"
"8785","checkpoint-18000","does carcinomatosis endometrium primary show excised tumor mass?","no","no"
"8786","checkpoint-18000","what is present?","cardiovascular","cardiovascular"
"8787","checkpoint-18000","does 70yof show cut surface showing very thickened capsule with focal calcification very good close-up photo?","no","no"
"8788","checkpoint-18000","is cm present?","no","no"
"8789","checkpoint-18000","what is diagrammatic representation of pathogenesis of atherosclerosis explained by?","'reaction-to-injury 'hypothesis","the diagram"
"8790","checkpoint-18000","are extremities present?","yes","yes"
"8791","checkpoint-18000","what is present?","adrenal","endocrine"
"8792","checkpoint-18000","where is this?","urinary","urinary"
"8793","checkpoint-18000","does this image show both adrenals external views focal hemorrhages do not know history looks like placental abruption?","yes","yes"
"8794","checkpoint-18000","what is present?","liver","liver"
"8795","checkpoint-18000","does enal glomerulus showing markedly have relatively uniform polygonal myofibers with peripherally placed nuclei that are tightly packed together into fascicles separated by scant connective tissue?","no","no"
"8796","checkpoint-18000","is hematologic present?","yes","yes"
"8797","checkpoint-18000","is gastrointestinal present?","yes","yes"
"8798","checkpoint-18000","what does this image show?","esophagus","small intestine"
"8799","checkpoint-18000","what does this image show?","brain","brain"
"8800","checkpoint-18000","does pancreatic islet, amyloidosis diabetes mellitus, congo red show kidney, pyelonephritis, acute and supperative?","no","no"
"8801","checkpoint-18000","does schwannoma show nevus?","no","no"
"8802","checkpoint-18000","what is present?","cardiovascular","joints"
"8803","checkpoint-18000","is opened base of skull with brain present?","no","no"
"8804","checkpoint-18000","is the superior vena cava present?","no","yes"
"8805","checkpoint-18000","was atrophy taken from another case to illustrate the difference?","no","no"
"8806","checkpoint-18000","are tuberculous peritonitis easily seen?","no","yes"
"8807","checkpoint-18000","is salt bridges lying separated from the septal walls by a clear space?","no","yes"
"8808","checkpoint-18000","what joined chest and abdomen slide shows opened chest with two hearts?","this","opened uterus with polypoid lesion"
"8809","checkpoint-18000","is this image shows of smooth muscle cell with lipid in sarcoplasm and lipid present?","no","no"
"8810","checkpoint-18000","does the figure show region of myocardium affected by stenosis of three respective coronary trunks in descending order shown as: 1 left anterior descending coronary, 2 right coronary and 3 left circumflex coronary artery in myocardial infarction?","yes","yes"
"8811","checkpoint-18000","what is present?","hepatobiliary","vasculature"
"8812","checkpoint-18000","is cachexia present?","no","no"
"8813","checkpoint-18000","what is present?","female reproductive","female reproductive"
"8814","checkpoint-18000","is feet present?","no","no"
"8815","checkpoint-18000","how does this image show thrombus in leg vein?","with early organization","with marked inflammation"
"8816","checkpoint-18000","what is present?","hepatobiliary","liver"
"8817","checkpoint-18000","what is present?","respiratory","respiratory"
"8818","checkpoint-18000","what does this image show?","fixed tissue good example small kidney","kidney"
"8819","checkpoint-18000","what is present?","adenoma","endocrine"
"8820","checkpoint-18000","what is hepatocellular necrosis caused by?","acetaminophen overdose","acute rejection"
"8821","checkpoint-18000","where is this?","heart","urinary"
"8822","checkpoint-18000","is peptide present in the core of the plaques as well as in the surrounding region?","yes","no"
"8823","checkpoint-18000","what is present?","angiogram","cardiovascular"
"8824","checkpoint-18000","is downs syndrome present?","yes","yes"
"8825","checkpoint-18000","is opened uterus and cervix with large cervical myoma protruding into vagina slide present?","no","no"
"8826","checkpoint-18000","does pinworm show primary biliary cirrhosis?","no","no"
"8827","checkpoint-18000","what is present?","hepatobiliary","liver"
"8828","checkpoint-18000","what does this image show?","photo of face with multiple typical lesions","close-up view of skin with numerous lesions"
"8829","checkpoint-18000","is case of peritonitis slide present?","no","no"
"8830","checkpoint-18000","does acute peritonitis show thyroid, hurthle cell adenoma?","no","no"
"8831","checkpoint-18000","what is there of adipocytes, coarse basophilic granular debris while the periphery shows a few mixed inflammatory cells?","cloudy appearance","a large number of microabscesses"
"8832","checkpoint-18000","is female reproductive present?","no","yes"
"8833","checkpoint-18000","are scanty connective tissue stroma the first to fourth parts of the duodenum?","no","yes"
"8834","checkpoint-18000","is endocrine present?","no","no"
"8835","checkpoint-18000","is uterus present?","yes","yes"
"8836","checkpoint-18000","is artery present?","no","no"
"8837","checkpoint-18000","does this image show focal melanosis?","yes","yes"
"8838","checkpoint-18000","what is seen in normal pap smear?","various types of epithelial cells","a few atypical cells"
"8839","checkpoint-18000","is infarcts present?","no","yes"
"8840","checkpoint-18000","what is present?","thymoma","hematologic"
"8841","checkpoint-18000","does lesion in dome of uterus show hepatitis b virus, hepatocellular carcinoma?","no","no"
"8842","checkpoint-18000","does peritoneum show thyroid, nodular colloid goiter?","no","no"
"8843","checkpoint-18000","where is peptide present in?","the core of the plaques as well as the surrounding region","in the cytoplasm"
"8844","checkpoint-18000","does this image show neural tube defect, vertebral bodies?","yes","yes"
"8845","checkpoint-18000","are x-ray intramyocardial arteries present?","no","no"
"8846","checkpoint-18000","does this image show case of dic not bad photo requires dark room to see subtle distal phalangeal cyanosis?","yes","yes"
"8847","checkpoint-18000","is cut surface typical ivory vertebra do not have history at this time diagnosis present?","no","no"
"8848","checkpoint-18000","what is present?","large cell lymphoma","spleen"
"8849","checkpoint-18000","what is present?","endocrine","endocrine"
"8850","checkpoint-18000","is this typical lesion present?","no","no"
"8851","checkpoint-18000","what is present?","pneumocystis","soft tissue"
"8852","checkpoint-18000","do large, flat cells with small nuclei represent osteoprogenitor cells?","no","yes"
"8853","checkpoint-18000","does jejunum show kidney transplant rejection?","no","no"
"8854","checkpoint-18000","does this image show pituitary, chromaphobe adenoma?","yes","yes"
"8855","checkpoint-18000","does this image show coronary artery atherosclerosis?","yes","yes"
"8856","checkpoint-18000","what labeled?","structures","endoplasmic reticulum"
"8857","checkpoint-18000","what does this image show?","right coronary artery","vasculature"
"8858","checkpoint-18000","does lesion of myocytolysis show heart, coronary artery, atherosclerosis?","no","no"
"8859","checkpoint-18000","is gross islands of tumor?","yes","yes"
"8860","checkpoint-18000","what does this image show?","chest x ray 34 year old alcoholic with lobar pneumonia and fulminant sepsis blood culture pneumococcus and klebsiella","x-ray chest showing mass in hilum"
"8861","checkpoint-18000","is brain present?","yes","yes"
"8862","checkpoint-18000","is metastatic neuroblastoma present?","no","no"
"8863","checkpoint-18000","is palmar crease normal present?","no","no"
"8864","checkpoint-18000","what are painless despite the presence of ulceration?","syphilitic chancre","the circumcircumscribed"
"8865","checkpoint-18000","what are immunoglobulin deposits confined to?","superficial layers of the epidermis","the cytoplasm of these cells"
"8866","checkpoint-18000","does this image show thrombus in leg vein with early organization?","yes","yes"
"8867","checkpoint-18000","is gastrointestinal present?","yes","yes"
"8868","checkpoint-18000","what is present?","respiratory","respiratory"
"8869","checkpoint-18000","does sle v. urinary show kidney, adult polycystic kidney?","no","no"
"8870","checkpoint-18000","where is this?","oral","oral"
"8871","checkpoint-18000","does glioma show pancreatic fat necrosis, pancreatitis/necrosis?","no","no"
"8872","checkpoint-18000","what induced discoloration?","tetracycline","chronic myelogenous leukemia"
"8873","checkpoint-18000","where are thalassaemia and hbd disorders common?","india","in populations of mediterranean origin"
"8874","checkpoint-18000","what does this biopsy from a patient with lobular hepatitis due to chronic hepatitis c show?","scattered apoptotic hepatocytes and a patchy inflammatory infiltrate","a diffuse increase in portal tract mononuclear inflammatory cells"
"8875","checkpoint-18000","is there cloudy appearance of adipocytes, coarse basophilic granular debris while the periphery shows a few mixed inflammatory cells?","yes","yes"
"8876","checkpoint-18000","is chronic ischemia present?","no","no"
"8877","checkpoint-18000","is feet present?","yes","yes"
"8878","checkpoint-18000","does lower chest and abdomen anterior show close-up very good photo?","no","no"
"8879","checkpoint-18000","does face show mucocele?","no","no"
"8880","checkpoint-18000","what is present?","liver","liver"
"8881","checkpoint-18000","what does this image show?","x-ray postmortinjection horizontal slice of left ventricle showing very well penetrating arteries","heart"
"8882","checkpoint-18000","what is composed of haphazardly interconnecting trabeculae of woven bone that are rimmed by prominent osteoblasts?","osteoid osteoma","the normal kidney"
"8883","checkpoint-18000","what is present?","thecoma","female reproductive"
"8884","checkpoint-18000","what is present?","respiratory","respiratory"
"8885","checkpoint-18000","is embryo-fetus present?","no","no"
"8886","checkpoint-18000","where is this from?","gastrointestinal system","vasculature"
"8887","checkpoint-18000","did koilocytes and virus-infected keratinocytes contain prominent keratohyaline granules?","yes","yes"
