"ID","model","question","correct_answer","model_output"
"11522","checkpoint-19654","what is present?","cardiovascular","heart"
"11523","checkpoint-19654","what does this image show?","mucosal surface quite good","heart"
"11524","checkpoint-19654","what is present?","hepatobiliary","gastrointestinal"
"11525","checkpoint-19654","is this person present?","no","no"
"11526","checkpoint-19654","is respiratory present?","yes","yes"
"11527","checkpoint-19654","is thecoma present?","yes","yes"
"11528","checkpoint-19654","does bone, calvarium show liver, metastatic breast cancer?","no","no"
"11529","checkpoint-19654","is endocrine present?","no","yes"
"11530","checkpoint-19654","does lung biopsy specimen demonstrate large numbers of intraalveolar hemosiderin-laden macrophages on a background of thickened fibrous septa?","yes","yes"
"11531","checkpoint-19654","is there presence of abundant coarse black carbon pigment in the septal walls and around the bronchiole?","yes","no"
"11532","checkpoint-19654","does carcinomatosis show normal brain?","no","no"
"11533","checkpoint-19654","does this image show thyroid, follicular adenoma?","yes","yes"
"11534","checkpoint-19654","is varices present?","yes","yes"
"11535","checkpoint-19654","what is present?","rheumatoid arthritis with vasculitis","hematologic"
"11536","checkpoint-19654","is bone, calvarium present?","yes","no"
"11537","checkpoint-19654","where is this?","urinary","uterus"
"11538","checkpoint-19654","is focal hemorrhages diagnosed as reticulum cell sarcoma?","no","yes"
"11539","checkpoint-19654","do numbers correspond to their description in the text?","no","yes"
"11540","checkpoint-19654","does this image show hepatic node anaplastic adenocarcinoma from a one cm sessile prepyloric polyp incidental finding died with promyelocytic leukemia stomach lesion #?","yes","no"
"11541","checkpoint-19654","does this image show good example of veins filled with blood?","yes","yes"
"11542","checkpoint-19654","where does this belong to?","female reproductive system","female reproductive system"
"11543","checkpoint-19654","what highlights the histologic features?","the high-magnification view","the tumor"
"11544","checkpoint-19654","what is enchondroma composed of?","a nodule of hyaline cartilage","hyaline cartilage"
"11545","checkpoint-19654","is glomerular hypercellularity caused by intracapillary leukocytes and proliferation of intrinsic glomerular cells?","yes","yes"
"11546","checkpoint-19654","what does this image show?","normal breast","lung"
"11547","checkpoint-19654","what does this image show?","esophageal varices","heart"
"11548","checkpoint-19654","is chronic lymphocytic leukemia present?","yes","no"
"11549","checkpoint-19654","what is sloughed off at places with exudate of muco-pus in the lumen?","mucosa","the mucous membrane"
"11550","checkpoint-19654","does this image show kidney transplant rejection?","yes","yes"
"11551","checkpoint-19654","does this image show lymphoma cells?","yes","yes"
"11552","checkpoint-19654","is very good example present?","yes","no"
"11553","checkpoint-19654","is cardiovascular present?","yes","yes"
"11554","checkpoint-19654","what is present?","spleen","hepatobiliary"
"11555","checkpoint-19654","is hemochromatosis present?","no","no"
"11556","checkpoint-19654","does the interstitial vasculature consist of scant connective tissue?","no","yes"
"11557","checkpoint-19654","what is present?","vasculature","gastrointestinal"
"11558","checkpoint-19654","does benign cystic teratoma show external view of spleen with obvious metastatic nodule beneath capsule?","no","no"
"11559","checkpoint-19654","where is this from?","female reproductive system","skin"
"11560","checkpoint-19654","is marked present?","no","yes"
"11561","checkpoint-19654","are the normal areas dna content and the zygosity plot positive for the stem cell marker cd34 and the myeloid lineage specific markers cd33 and cd15 subset?","no","no"
"11562","checkpoint-19654","what is present?","cardiovascular","female reproductive"
"11563","checkpoint-19654","what does this image show?","view of hypopharyngeal tissue and unopened larynx nice example of severe edema","heart"
"11564","checkpoint-19654","how does this image show frontal section?","with large patch of central infarction well seen","of liver"
"11565","checkpoint-19654","is respiratory present?","yes","yes"
"11566","checkpoint-19654","is cardiovascular present?","yes","yes"
"11567","checkpoint-19654","how is excellent close-up view sliced open testicle with epididymis?","intact","with a sharp knife"
"11568","checkpoint-19654","is coronary artery present?","yes","no"
"11569","checkpoint-19654","what is present?","edema hypopharynx","heart"
"11570","checkpoint-19654","what is present?","hematologic","hematologic"
"11571","checkpoint-19654","how does this image show high fibrous callus?","with osteoid and osteoblasts","with central necrosis"
"11572","checkpoint-19654","what is present?","female reproductive","gastrointestinal"
"11573","checkpoint-19654","is hematologic present?","yes","yes"
"11574","checkpoint-19654","is the entire thickness of the epithelium characterize by a predominantly lymphocytic infiltrate?","no","no"
"11575","checkpoint-19654","does this image show fixed tissue frontal section of joint with obvious cartilage loss and subsynovial fibrosis?","yes","yes"
"11576","checkpoint-19654","does this image show severe epithelial dysplasia?","yes","yes"
"11577","checkpoint-19654","what is present?","thymus","hematologic"
"11578","checkpoint-19654","what is present?","metastatic carcinoma","uterus"
"11579","checkpoint-19654","where does this belong to?","gastrointestinal system","gastrointestinal system"
"11580","checkpoint-19654","was this taken from another case to illustrate the difference?","yes","no"
"11581","checkpoint-19654","is view of head with scalp present?","no","no"
"11582","checkpoint-19654","why does this image show bowel in situ with diffuse thickening of peritoneal surfaces?","due to metastatic carcinoma breast primary i think","due to acute mesenteric ischemia"
"11583","checkpoint-19654","what are arranged as lobules with peripheral basaloid cells and pale cells in the centre?","tumour cells","tumour"
"11584","checkpoint-19654","is marked present?","no","yes"
"11585","checkpoint-19654","does this image show normal tricuspid valve?","yes","yes"
"11586","checkpoint-19654","what is opened to show simian crease quite good example?","whole body after autopsy with covered incision very representation of mongoloid facies and one hand","hand"
"11587","checkpoint-19654","what is present?","joints","gastrointestinal"
"11588","checkpoint-19654","is soft tissue present?","yes","yes"
"11589","checkpoint-19654","what is present?","nervous","hemorrhagic stroke"
"11590","checkpoint-19654","what is present?","pituitary","gastrointestinal"
"11591","checkpoint-19654","how does this image show spleen?","with three accessories 32yobf left isomerism and complex congenital heart disease","with hemangioma"
"11592","checkpoint-19654","is lung present?","yes","yes"
"11593","checkpoint-19654","what does this image show?","thyroid","uterus"
"11594","checkpoint-19654","is oral present?","yes","yes"
"11595","checkpoint-19654","what is present?","female reproductive","gastrointestinal"
"11596","checkpoint-19654","what is present?","hematologic","gastrointestinal"
"11597","checkpoint-19654","what do plexiform areas show?","irregular masses and network of strands of epithelial cells","abundant capillary loops with prominent pericytes"
"11598","checkpoint-19654","what is there?","inflammatory reaction around extravasated mucus","skin"
"11599","checkpoint-19654","is placenta present?","no","no"
"11600","checkpoint-19654","where is the left ventricle in this apical four-chamber view of the heart?","on the lower right","to the right"
"11601","checkpoint-19654","do meningitis purulent burn smoke inhalation?","no","yes"
"11602","checkpoint-19654","is polycystic disease infant present?","yes","no"
"11603","checkpoint-19654","what is present?","cardiovascular","gastrointestinal"
"11604","checkpoint-19654","does this image show close-up view of infarcts due to nonbacterial endocarditis 88yom with body burns?","yes","yes"
"11605","checkpoint-19654","is aspiration present?","yes","yes"
"11606","checkpoint-19654","what is present?","oral","cardiovascular"
"11607","checkpoint-19654","is the photomicrograph of pheochromocytoma composed of melanocytes that lose pigmentation and become smaller and more dispersed as they extend into the dermis-all signs that speak to the benign nature of the proliferation?","no","yes"
"11608","checkpoint-19654","how is hepatocellular necrosis caused?","by acetaminophen overdose","by chronic hepatitis"
"11609","checkpoint-19654","what does this image show?","disseminated intravascular coagulation dic","lung"
"11610","checkpoint-19654","is tuberculosis present?","no","yes"
"11611","checkpoint-19654","is aorta present?","no","no"
"11612","checkpoint-19654","does this image show fixed tissue good example small kidney?","yes","yes"
"11613","checkpoint-19654","what is a guess?","the unknown origin in mandible","gastrointestinal"
"11614","checkpoint-19654","what does this image show?","view of base of skull with several well shown fractures","heart"
"11615","checkpoint-19654","does this show infant bicornate uterus?","no","yes"
"11616","checkpoint-19654","what is shown in the figure, stained for elastin (black)?","moderate-power view of the plaque","the intima of an artery"
"11617","checkpoint-19654","how is a nucleolar pattern against nucleolar proteins?","typical of antibodies","present"
"11618","checkpoint-19654","is uterus present?","yes","no"
"11619","checkpoint-19654","where is this area in the body?","breast","skin"
"11620","checkpoint-19654","is fracture present?","yes","yes"
"11621","checkpoint-19654","what is present?","oral","oral"
"11622","checkpoint-19654","what does this image show?","pancreatic fat necrosis","kidney"
"11623","checkpoint-19654","what does this image show?","pancreatic fat necrosis","breast"
